...	Leucine_cluster_C.sporogenes_ATCC15599|Clostridium	ethylamine_pathway_(EUT_pathway)_Salmonella_typhimurium|Salmonella	Aromatic_Amino_Acid_reductive_branch_C.sporogenes_ATCC15579|Clostridium	butyrate_pathway_from_acetate_clostridium_sporogenes|Clostridium	a_putative_arginine_degradation_pathway_in_Clostridium_sticklandii|[Clostridium]	Bai_operon_C.scindens_VPI12708|[Clostridium]	Bai_operon_C.scindens_ATCC35704_(modified)_Reverse|[Clostridium]	Putative_glutamate_to_butyric_acid_C.symbiosum|[Clostridium]	Propanediol_utilization_(pdu)_Operon_Salmonella_enterica|Salmonella	proline_to_5-aminovalerate_cluster_clostridium_sticklandii|[Clostridium]	P-cresol_cluster_in_C.difficille|Peptoclostridium	Lysine_degradation_pathway_clostridium_sticklandii|[Clostridium]	leucine_reductive_branch_C.difficile|Peptoclostridium	C.sporogenes_ATCC15579_porA|	TMA_cluster_(modified)|Clostridium	HOMOLOG_AAA_reductive_branch_17__Clostridium_botulinum_strain_CDC_67071	HOMOLOG_AAA_reductive_branch_19__Clostridium_botulinum_H04402_065	HOMOLOG_AAA_reductive_branch_2__Clostridium_botulinum_strain_CDC_67190	HOMOLOG_arginine_degradation_pathway_1__Clostridium_sticklandii_str._DSM_519_chromosome	HOMOLOG_arginine_degradation_pathway_2__Clostridioides_difficile_630	HOMOLOG_arginine_degradation_pathway_3__Clostridium_difficile_630_complete_genome.	HOMOLOG_bai_operon_atcc_2__Lachnospiraceae_bacterium_5_1_57FAA_genomic_scaffold_supercont1.1	HOMOLOG_bai_operon_atcc_3__Clostridium_hiranonis_DSM_13275_Scfld0_genomic_scaffold	HOMOLOG_bai_operon_atcc_4__Clostridium_hylemonae_DSM_15053_genomic_scaffold_Scfld_02_0	HOMOLOG_bai_operon_vpi_2__Lachnospiraceae_bacterium_5_1_57FAA_genomic_scaffold_supercont1.1	HOMOLOG_bai_operon_vpi_4__Dorea_sp._D27_genomic_scaffold_supercont1.1	HOMOLOG_bai_operon_vpi_5__Clostridium_hylemonae_DSM_15053_genomic_scaffold_Scfld_02_0	HOMOLOG_butyrate_pathway_25__Filifactor_alocis_ATCC_35896	HOMOLOG_butyrate_pathway_26__Clostridium_carboxidivorans_P7	HOMOLOG_butyrate_pathway_27__Clostridium_scatologenes_strain_ATCC_25775	HOMOLOG_ethylamine_pathway_36__Salmonella_enterica_subsp._enterica_serovar_Typhimurium_strain_81741	HOMOLOG_ethylamine_pathway_37__Escherichia_coli_strain_C1	HOMOLOG_ethylamine_pathway_39__Escherichia_coli_strain_MRSN346355	HOMOLOG_Glutamate_to_butyric_acid_14__Fusobacterium_hwasookii_ChDC_F300	HOMOLOG_Glutamate_to_butyric_acid_17__Treponema_sp._OMZ_838	HOMOLOG_Glutamate_to_butyric_acid_2__Fusobacterium_nucleatum_subsp._animalis_strain_KCOM_1325	HOMOLOG_leucine_reductive_branch_468__Clostridioides_difficile_P46_gcdP46.contig.12	HOMOLOG_leucine_reductive_branch_544__Clostridioides_difficile_CD206_gcdCD206.contig.11	HOMOLOG_leucine_reductive_branch_546__Clostridioides_difficile_CD39_gcdCD39.contig.35	HOMOLOG_leucine_reductive_branch_c.sporongensis_1__Clostridium_botulinum_strain_CDC_67071	HOMOLOG_leucine_reductive_branch_c.sporongensis_5__Clostridium_botulinum_A_str._Hall	HOMOLOG_leucine_reductive_branch_c.sporongensis_7__Clostridium_sporogenes_strain_DSM_795	HOMOLOG_lysine_degradation_pathway_2__Thermosipho_africanus_TCF52B	HOMOLOG_lysine_degradation_pathway_3__Thermosipho_melanesiensis_strain_431	HOMOLOG_lysine_degradation_pathway_4__Thermosipho_melanesiensis_BI429	HOMOLOG_p_cresol_cluster_12__Clostridium_botulinum_strain_NCTC_8550	HOMOLOG_p_cresol_cluster_6__Peptoclostridium_difficile_strain_08ACD0030	HOMOLOG_p_cresol_cluster_9__Pelosinus_sp._UFO1	HOMOLOG_pdu_operon_21__Citrobacter_freundii_strain_B38	HOMOLOG_pdu_operon_254__Klebsiella_pneumoniae_subsp._pneumoniae_strain_TGH10	HOMOLOG_pdu_operon_294__Klebsiella_pneumoniae_subsp._pneumoniae_strain_ATCC_43816_KPPR1	HOMOLOG_porA_31__Clostridium_argentinense_strain_89G	HOMOLOG_porA_32__Thermoanaerobacter_mathranii_subsp._mathranii_str._A3	HOMOLOG_porA_33__Thermoanaerobacter_italicus_Ab9	HOMOLOG_proline_to_5_aminovalerate_cluster_11__Peptoclostridium_difficile_ATCC_9689_=_DSM_1296	HOMOLOG_proline_to_5_aminovalerate_cluster_2__Geosporobacter_ferrireducens_strain_IRF9	HOMOLOG_proline_to_5_aminovalerate_cluster_3__Alkaliphilus_metalliredigens_QYMF	HOMOLOG_TMA_cluster_1__Clostridium_sporogenes_strain_DSM_795	HOMOLOG_TMA_cluster_31__Alkaliphilus_oremlandii_OhILAs	HOMOLOG_TMA_cluster_3__Clostridium_botulinum_CDC_297	Clostridioides_difficile_630_DNA_gyrase_subunit_A	[Clostridium]_scindens_ATCC_35704_DNA_gyrase,_A_subunit	Clostridium_sporogenes_ATCC_15579_DNA_gyrase,_A_subunit	Acetoanaerobium_sticklandii_DNA_gyrase_(type_II_topoisomerase),_subunit_A	[Clostridium]_symbiosum_WAL-14163_DNA_gyrase_A	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_DNA_gyrase,_subunit_A	Clostridioides_difficile_630_DNA_gyrase_subunit_B	[Clostridium]_scindens_ATCC_35704_DNA_gyrase,_B_subunit	Clostridium_sporogenes_ATCC_15579_DNA_gyrase,_B_subunit	Acetoanaerobium_sticklandii_DNA_gyrase_(subunit_B)	[Clostridium]_symbiosum_WAL-14163_DNA_gyrase_B	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_subunit_B_of_DNA_gyrase	Clostridioides_difficile_630_Protein_RecA_(Recombinase_A)	[Clostridium]_scindens_ATCC_35704_RecA_protein	Clostridium_sporogenes_ATCC_15579_RecA_protein	Acetoanaerobium_sticklandii_DNA_strand_exchange_and_recombination_protein_with_protease_and_nuclease_activity	[Clostridium]_symbiosum_WAL-14163_recA	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_DNA_strand_exchange_and_recombination_protein	Clostridioides_difficile_630_DNA-directed_RNA_polymerase_subunit_alpha	[Clostridium]_scindens_ATCC_35704_DNA-directed_RNA_polymerase,_alpha_subunit	Clostridium_sporogenes_ATCC_15579_DNA-directed_RNA_polymerase,_alpha_subunit	Acetoanaerobium_sticklandii_RNA_polymerase,_alpha_subunit	[Clostridium]_symbiosum_WAL-14163_RNA_polymerase_A	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_RNA_polymerase_alpha-subunit	Clostridioides_difficile_630_DNA-directed_RNA_polymerase_subunit_beta	[Clostridium]_scindens_ATCC_35704_DNA-directed_RNA_polymerase,_beta_subunit	Clostridium_sporogenes_ATCC_15579_DNA-directed_RNA_polymerase,_beta_subunit	Acetoanaerobium_sticklandii_DNA-directed_RNA_polymerase_subunit_beta_(RNAP_subunit_beta)_(Transcriptase_subunit_beta)_(RNA_polymerase_subunit_beta)	[Clostridium]_symbiosum_WAL-14163_DNA-directed_RNA_polymerase	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_RNA_polymerase_B	
SRR769403_SRR769396	0.0	6047.647956942871	0.0	374.06205421906554	0.0	0.0	0.0	49170.53266270385	0.0	1592.4788613219703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1351.0698980619677	397.9996679487457	0.0	0.0	0.0	4518.543783694249	0.0	0.0	4427.005516593684	54088.41082257406	43490.00599923184	0.0	1720.7987157375178	0.0	0.0	0.0	0.0	1185.1799288265179	458.5787983637808	757.927148402661	0.0	0.0	0.0	0.0	0.0	0.0	928.4897798383583	0.0	0.0	0.0	0.0	0.0	1261.053535720216	243.30248351592218	2351.4793663900496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35615.74780241694	37067.322506650824	0.0	8223.37246740301	0.0	0.0	9501.254351052294	136484.63354283347	0.0	0.0	0.0	0.0	0.0	25685.594389709164	0.0	44572.0608527306	0.0	0.0	21244.627135413655	197467.7362627035	3057.8088559177577	65685.14230928721	0.0	3095.282003661848	100833.44817034077	137101.4023697916	
SRR769407_SRR769395	0.0	676.1172548300465	0.0	1229.4942503991902	0.0	0.0	0.0	12414.079991937726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1295.2316968234556	436.0580442776782	0.0	0.0	0.0	0.0	0.0	0.0	858.9133330255875	14614.93753634349	11812.07280334611	0.0	0.0	0.0	0.0	0.0	0.0	865.674494227306	1256.0750049888838	166.08065616777535	0.0	0.0	0.0	0.0	0.0	0.0	254.31895434411916	0.0	0.0	0.0	0.0	0.0	276.3281393422788	66.64201862067749	257.6337560662004	0.0	0.0	0.0	0.0	1001.4256211869558	490.0719244179376	0.0	5365.452549708491	14166.925596655057	0.0	5791.966325330138	1301.225454489007	0.0	4554.289090711524	40219.9897622304	0.0	1159.4718435251207	0.0	0.0	7960.647780476582	17588.598304321746	0.0	42408.66984336153	1313.5788607025102	0.0	11638.063177065229	459115.7145255379	11055.690362716527	64898.11597241689	55367.82683672504	9495.543921156706	83341.21194969202	115285.86236283208	
SRR769409_SRR769406	624.7101936435566	1530.9096856391534	0.0	3608.7627691059824	0.0	0.0	642.6835470788116	98999.4982316504	0.0	2194.7765696350843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.1631470241335	597.4867209158837	6051.7059546198625	2742.6434571675013	0.0	0.0	0.0	1916.1600129189212	0.0	0.0	889.7817725425834	13095.81385035102	11584.758406079749	0.0	0.0	297.04386281619765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.9143899849317	326.0742736388881	0.0	0.0	0.0	0.0	1042.8009390177865	838.307187499314	4861.262472001297	261.66554924600655	0.0	0.0	3872.5854402007863	20155.50701164414	3698.8448891646235	0.0	6135.765023741553	11880.628066448373	1647.172250853016	37238.86164641656	3273.690304203173	0.0	14731.60636891428	29837.348772594632	2992.2842608619258	2917.059237544168	2933.4472107887977	0.0	20027.809450097768	8850.061076617052	0.0	9699.447743413115	3304.7696425342156	0.0	48799.40219816879	34810.24023469374	20228.711032267547	225512.16003435492	4221.128565241764	6825.537300920341	277127.43782172527	46655.57142401246	
SRR769415_SRR769402	0.0	3362.457611102672	0.0	1412.591902169756	0.0	440.53787280537847	6257.756357130533	125078.2081806927	0.0	143.18497352609734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.7471351038008	153.5697914878862	175.40739533610875	911.0932911786888	322.0690457655209	255.51235960548289	0.0	0.0	375.02494493165597	0.0	0.0	2736.56981969239	29475.33274984148	24644.927048362442	0.0	174.06295939532293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751.3519268415287	95.72738108293987	0.0	0.0	0.0	0.0	136.06252856169036	0.0	190.2862682207275	0.0	0.0	0.0	3031.7220517342766	7149.90259908905	241.3088488639345	0.0	14170.302120184957	25345.11587447671	1934.276924174314	9189.564735883447	320.3582993538441	0.0	14095.765171569139	93942.5840316378	4099.484713221397	570.9178630942807	1148.250533639059	0.0	7839.56254747544	40993.192780029465	31693.16821012618	44294.741947810144	0.0	0.0	167458.56847906203	142452.65711267598	3464.2134743686865	38757.89920433387	2808.897425053996	3673.651217100127	66804.05439288409	77159.3578993228	
SRR769419_SRR769416	0.0	3012.757714370781	0.0	608.7320671743848	0.0	0.0	379.43122952138435	48010.77198967231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.74766589288987	5496.678710577617	971.5306238865629	0.0	0.0	0.0	2262.5472612958633	0.0	0.0	1801.0783164938869	29142.117980501298	27952.64377721553	356.5212771991843	350.04397920313556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.87290780244746	0.0	0.0	473.29385519687	0.0	0.0	1436.5279821109038	197.96985830133448	2296.016202887392	0.0	0.0	0.0	0.0	22311.609000113003	2911.6605841942037	0.0	10142.911635539034	22445.292512514134	5834.802479840278	21029.412141811936	0.0	0.0	13529.181507592033	71993.97279266277	0.0	0.0	0.0	0.0	10134.97197868147	48766.20227030349	3902.178029766599	15270.442816176412	3902.178029766599	0.0	15365.585762071592	130782.087906723	11942.74341313555	168929.2736539516	3987.3508727768644	6044.550281403164	211112.3864820031	74370.92244966929	
SRR769421_SRR769399	77.73037087573705	5841.552586814132	0.0	10904.891836450488	0.0	0.0	79.96672853824737	30062.12772992509	0.0	2063.330822452234	0.0	0.0	0.0	185.49503209223002	0.0	0.0	0.0	0.0	61.560710638686295	439.3413423675903	439.3413423675903	0.0	1216.3705807991453	1023.7708393814795	0.0	0.0	0.0	5245.254934996984	0.0	0.0	4017.272841531327	43744.82818961275	38229.72091069309	0.0	0.0	0.0	0.0	0.0	186.42649925481652	812.9672782936838	314.5594593034669	207.95828751230798	0.0	0.0	0.0	0.0	0.0	0.0	1194.172806928892	40.57221169252928	0.0	99.7486719400771	0.0	0.0	1816.5259089710967	250.3378850102673	8629.462224842222	65.11614631952247	0.0	129.16428427495737	1284.9371567921592	1880.906199960537	613.6447224585932	0.0	12825.967894678024	34295.68900512042	0.0	2417.4747903368766	0.0	0.0	5702.663886296237	141399.75217765445	1489.2753006373307	4355.5062563331985	0.0	0.0	2135.9879996812124	40376.60931600786	9046.404872067584	21723.59312369283	3289.601771660939	0.0	29145.2568180801	303979.14068190515	9648.436511877204	42843.75310506086	840.3509780475804	3397.1050975322123	45504.02450682739	124424.34936341082	
SRR769422_SRR769400	0.0	7848.059001483514	0.0	0.0	0.0	0.0	285.1143267491496	17253.98857239679	0.0	144.24753528143194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.3545382740801	413.03449162568114	0.0	0.0	0.0	209.32430653570046	283.35597641598713	0.0	0.0	6466.131187382149	76568.98039235738	60480.55649668696	0.0	175.35466367908364	0.0	0.0	0.0	0.0	0.0	0.0	123.57615935986637	0.0	0.0	0.0	0.0	0.0	0.0	1135.3914545658465	0.0	96.44780294371584	2133.870620758061	0.0	0.0	0.0	0.0	575.0950923018173	0.0	0.0	0.0	0.0	1490.2678614881834	0.0	0.0	2177.6123216927804	53408.89439431257	0.0	0.0	0.0	0.0	11618.483296304426	188000.53043947672	0.0	6901.8550680095195	1735.1573836709326	0.0	0.0	80268.18450563613	0.0	3824.867050073387	0.0	0.0	21167.83898584228	256445.74520120828	997.1203044178401	13387.034675256855	0.0	1009.3399159915883	15863.524469545619	167422.66150827557	
SRR769423_SRR769411	0.0	6629.009118619025	0.0	5184.777715945376	0.0	0.0	1211.9042327734776	9260.055422916877	0.0	1226.2743901222095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.60674386887115	3792.642431692644	0.0	890.254695405743	444.8759485456915	1806.6453084747736	0.0	0.0	7670.197796031984	72184.48425436507	55721.35626652742	0.0	0.0	0.0	0.0	431.1425038286816	0.0	0.0	0.0	262.6358210506139	0.0	0.0	0.0	0.0	0.0	0.0	1407.607852921732	409.91744093203647	204.9800547764654	2015.6022377047118	0.0	0.0	1966.4030263106101	210.77206317430196	1629.6624692148575	657.8947252108923	0.0	0.0	0.0	6334.51833128268	0.0	0.0	9256.13812567569	47793.544451725524	0.0	2035.3936808656363	0.0	0.0	8230.902345820286	158191.80825261932	0.0	18335.599499418095	0.0	0.0	17983.957865182678	63045.456809863565	0.0	24386.914999845245	0.0	0.0	12269.429197741454	234717.89856164184	4238.350037637887	25403.036458172126	0.0	2145.145300912313	33714.672760486435	156405.5308006952	
SRR769424_SRR769410	0.0	4564.396119182812	0.0	2195.8163286267772	0.0	0.0	342.1707736054394	69273.72009445913	0.0	415.47367724962794	0.0	0.0	280.45346425104935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.8645346009096	8525.868657500621	934.5338933075323	0.0	0.0	150.72829356223795	816.1453106461729	0.0	0.0	3248.4219164356537	30463.739030984238	33896.2730063064	0.0	252.53550017155425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1226.3431273520303	0.0	0.0	0.0	0.0	0.0	444.1576332763206	71.4116227607028	1104.2909551310584	0.0	0.0	0.0	1099.6271799806284	13413.727210559837	1575.4398853677599	0.0	14112.312862700865	26313.490447909604	1403.1520324989408	25515.61269640322	697.1774205363076	0.0	11852.01614911723	88959.83886043284	1274.4962587454563	11182.102650054407	0.0	0.0	4874.511718379881	36438.352075601026	2815.18477406433	9639.611022028326	1407.592387032165	0.0	30484.679983325896	111873.73674872615	13282.946076820077	134266.01066396598	3236.2107912041056	3633.980345605917	202496.13125818368	89754.71456134511	
SRR769426_SRR769398	0.0	6279.690940716643	0.0	1359.4507128296284	0.0	0.0	211.84117087711297	12819.787708152286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.3184832174825	258.636966434965	0.0	2608.5344296381145	723.2234948669922	0.0	0.0	0.0	10421.468096390157	0.0	311.28040624964774	6284.7775453394315	58108.595129682035	52795.80928925396	199.05025977895264	195.43390381022073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1687.201466734535	107.48051079654522	0.0	528.4916825656123	0.0	0.0	343.7277536003128	0.0	2777.4378236333264	0.0	0.0	0.0	4254.935095728086	1660.913144725704	1625.6162892297623	0.0	4044.9382989941505	41510.54655279479	0.0	2134.7240263218737	1079.0728816438939	2144.699372239266	5395.36440821947	194989.13994465515	0.0	0.0	0.0	0.0	11316.961618994044	66122.1721712411	0.0	6394.258499896015	15250.441422220347	2192.51114168409	6434.098116717797	202362.1344042849	7779.079078969539	45825.51924925478	12244.031501013495	1124.9158472039287	56790.30415549669	149172.38500390324	
